dtc,meanRelabund,domTaxa,minClusterSize,deepSplit
19,0.40054425950525147,Lactobacillus_iners_2,38,4
20,0.8724524352608115,Lactobacillus_crispatus_6,38,4
21,0.48004398926117625,Gardnerella_vaginalis_2,38,4
22,0.5649737465309745,Lactobacillus_iners_3,38,4
23,0.8175721451739782,Lactobacillus_crispatus_4,38,4
24,0.8615226336749823,Lactobacillus_crispatus_8,38,4
25,0.20266249146150228,MultiGenera,38,4
26,0.645134297554548,Lactobacillus_iners_7,38,4
1,0.24166353439803187,MultiGenera,39,0
2,0.5610224155493722,Lactobacillus_iners_7,39,0
3,0.298385368933536,Gardnerella_swidsinkii_1,39,0
4,0.6353300484868615,Lactobacillus_iners_2,39,0
5,0.5900384501246967,Lactobacillus_iners_1,39,0
6,0.4062212307742875,UBA629_sp005465875_1,39,0
7,0.8643502635506987,Lactobacillus_crispatus_3,39,0
8,0.6863692622376137,Lactobacillus_iners_6,39,0
9,0.849708330281197,Lactobacillus_crispatus_1,39,0
10,0.8286133861041611,Lactobacillus_crispatus_2,39,0
11,0.658188340664298,Lactobacillus_iners_4,39,0
12,0.8724524352608115,Lactobacillus_crispatus_6,39,0
13,0.8175721451739782,Lactobacillus_crispatus_4,39,0
14,0.8615226336749823,Lactobacillus_crispatus_8,39,0
1,0.24166353439803187,MultiGenera,39,1
2,0.5348066784020994,Lactobacillus_crispatus_5,39,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,39,1
4,0.6353300484868615,Lactobacillus_iners_2,39,1
5,0.5900384501246967,Lactobacillus_iners_1,39,1
6,0.4062212307742875,UBA629_sp005465875_1,39,1
7,0.8643502635506987,Lactobacillus_crispatus_3,39,1
8,0.6863692622376137,Lactobacillus_iners_6,39,1
9,0.849708330281197,Lactobacillus_crispatus_1,39,1
10,0.8286133861041611,Lactobacillus_crispatus_2,39,1
11,0.658188340664298,Lactobacillus_iners_4,39,1
12,0.7087838431067279,Lactobacillus_iners_7,39,1
13,0.8724524352608115,Lactobacillus_crispatus_6,39,1
14,0.48004398926117625,Gardnerella_vaginalis_2,39,1
15,0.8175721451739782,Lactobacillus_crispatus_4,39,1
16,0.8615226336749823,Lactobacillus_crispatus_8,39,1
1,0.22552334070809407,MultiGenera,39,2
2,0.5348066784020994,Lactobacillus_crispatus_5,39,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,39,2
4,0.6353300484868615,Lactobacillus_iners_2,39,2
5,0.5900384501246967,Lactobacillus_iners_1,39,2
6,0.4062212307742875,UBA629_sp005465875_1,39,2
7,0.8643502635506987,Lactobacillus_crispatus_3,39,2
8,0.6863692622376137,Lactobacillus_iners_6,39,2
9,0.849708330281197,Lactobacillus_crispatus_1,39,2
10,0.8286133861041611,Lactobacillus_crispatus_2,39,2
11,0.658188340664298,Lactobacillus_iners_4,39,2
12,0.7087838431067279,Lactobacillus_iners_7,39,2
13,0.35783045477166314,UBA629_sp005465875_3,39,2
14,0.8724524352608115,Lactobacillus_crispatus_6,39,2
15,0.48004398926117625,Gardnerella_vaginalis_2,39,2
16,0.8175721451739782,Lactobacillus_crispatus_4,39,2
17,0.8615226336749823,Lactobacillus_crispatus_8,39,2
1,0.6475783816721387,Lactobacillus_crispatus_7,39,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,39,3
3,0.2131144225687814,MultiGenera,39,3
4,0.2450937885005683,MultiGenera,39,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,39,3
6,0.2169865017975182,MultiGenera,39,3
7,0.5900384501246967,Lactobacillus_iners_1,39,3
8,0.7489961844224029,Lactobacillus_iners_2,39,3
9,0.4062212307742875,UBA629_sp005465875_1,39,3
10,0.8643502635506987,Lactobacillus_crispatus_3,39,3
11,0.6863692622376137,Lactobacillus_iners_6,39,3
12,0.849708330281197,Lactobacillus_crispatus_1,39,3
13,0.8286133861041611,Lactobacillus_crispatus_2,39,3
14,0.658188340664298,Lactobacillus_iners_4,39,3
15,0.35783045477166314,UBA629_sp005465875_3,39,3
16,0.40054425950525147,Lactobacillus_iners_2,39,3
17,0.8724524352608115,Lactobacillus_crispatus_6,39,3
18,0.48004398926117625,Gardnerella_vaginalis_2,39,3
19,0.5649737465309745,Lactobacillus_iners_3,39,3
20,0.8175721451739782,Lactobacillus_crispatus_4,39,3
21,0.8615226336749823,Lactobacillus_crispatus_8,39,3
22,0.645134297554548,Lactobacillus_iners_7,39,3
1,0.6475783816721387,Lactobacillus_crispatus_7,39,4
2,0.43991092035670953,Lactobacillus_paragasseri_1,39,4
3,0.2714730793887154,Gardnerella_swidsinkii_1,39,4
4,0.5900384501246967,Lactobacillus_iners_1,39,4
5,0.19349469771844052,MultiGenera,39,4
6,0.2592299549971524,MultiGenera,39,4
7,0.7489961844224029,Lactobacillus_iners_2,39,4
8,0.4062212307742875,UBA629_sp005465875_1,39,4
9,0.8643502635506987,Lactobacillus_crispatus_3,39,4
10,0.6863692622376137,Lactobacillus_iners_6,39,4
11,0.849708330281197,Lactobacillus_crispatus_1,39,4
12,0.8286133861041611,Lactobacillus_crispatus_2,39,4
13,0.658188340664298,Lactobacillus_iners_4,39,4
14,0.22599648561799837,Gardnerella_vaginalis_1,39,4
15,0.35783045477166314,UBA629_sp005465875_3,39,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,39,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,39,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,39,4
19,0.40054425950525147,Lactobacillus_iners_2,39,4
20,0.8724524352608115,Lactobacillus_crispatus_6,39,4
21,0.48004398926117625,Gardnerella_vaginalis_2,39,4
22,0.5649737465309745,Lactobacillus_iners_3,39,4
23,0.8175721451739782,Lactobacillus_crispatus_4,39,4
24,0.8615226336749823,Lactobacillus_crispatus_8,39,4
25,0.20266249146150228,MultiGenera,39,4
26,0.645134297554548,Lactobacillus_iners_7,39,4
1,0.24166353439803187,MultiGenera,40,0
2,0.5610224155493722,Lactobacillus_iners_7,40,0
3,0.298385368933536,Gardnerella_swidsinkii_1,40,0
4,0.6353300484868615,Lactobacillus_iners_2,40,0
5,0.5900384501246967,Lactobacillus_iners_1,40,0
6,0.4062212307742875,UBA629_sp005465875_1,40,0
7,0.8643502635506987,Lactobacillus_crispatus_3,40,0
8,0.6863692622376137,Lactobacillus_iners_6,40,0
9,0.849708330281197,Lactobacillus_crispatus_1,40,0
10,0.8286133861041611,Lactobacillus_crispatus_2,40,0
11,0.658188340664298,Lactobacillus_iners_4,40,0
12,0.8724524352608115,Lactobacillus_crispatus_6,40,0
13,0.8175721451739782,Lactobacillus_crispatus_4,40,0
14,0.8615226336749823,Lactobacillus_crispatus_8,40,0
1,0.24166353439803187,MultiGenera,40,1
2,0.5348066784020994,Lactobacillus_crispatus_5,40,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,40,1
4,0.6353300484868615,Lactobacillus_iners_2,40,1
5,0.5900384501246967,Lactobacillus_iners_1,40,1
6,0.4062212307742875,UBA629_sp005465875_1,40,1
7,0.8643502635506987,Lactobacillus_crispatus_3,40,1
8,0.6863692622376137,Lactobacillus_iners_6,40,1
9,0.849708330281197,Lactobacillus_crispatus_1,40,1
10,0.8286133861041611,Lactobacillus_crispatus_2,40,1
11,0.658188340664298,Lactobacillus_iners_4,40,1
12,0.7087838431067279,Lactobacillus_iners_7,40,1
13,0.8724524352608115,Lactobacillus_crispatus_6,40,1
14,0.48004398926117625,Gardnerella_vaginalis_2,40,1
15,0.8175721451739782,Lactobacillus_crispatus_4,40,1
16,0.8615226336749823,Lactobacillus_crispatus_8,40,1
1,0.22552334070809407,MultiGenera,40,2
2,0.5348066784020994,Lactobacillus_crispatus_5,40,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,40,2
4,0.6353300484868615,Lactobacillus_iners_2,40,2
5,0.5900384501246967,Lactobacillus_iners_1,40,2
6,0.4062212307742875,UBA629_sp005465875_1,40,2
7,0.8643502635506987,Lactobacillus_crispatus_3,40,2
8,0.6863692622376137,Lactobacillus_iners_6,40,2
9,0.849708330281197,Lactobacillus_crispatus_1,40,2
10,0.8286133861041611,Lactobacillus_crispatus_2,40,2
11,0.658188340664298,Lactobacillus_iners_4,40,2
12,0.7087838431067279,Lactobacillus_iners_7,40,2
13,0.35783045477166314,UBA629_sp005465875_3,40,2
14,0.8724524352608115,Lactobacillus_crispatus_6,40,2
15,0.48004398926117625,Gardnerella_vaginalis_2,40,2
16,0.8175721451739782,Lactobacillus_crispatus_4,40,2
17,0.8615226336749823,Lactobacillus_crispatus_8,40,2
1,0.6475783816721387,Lactobacillus_crispatus_7,40,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,40,3
3,0.2131144225687814,MultiGenera,40,3
4,0.2450937885005683,MultiGenera,40,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,40,3
6,0.2169865017975182,MultiGenera,40,3
7,0.5900384501246967,Lactobacillus_iners_1,40,3
8,0.7489961844224029,Lactobacillus_iners_2,40,3
9,0.4062212307742875,UBA629_sp005465875_1,40,3
10,0.8643502635506987,Lactobacillus_crispatus_3,40,3
11,0.6863692622376137,Lactobacillus_iners_6,40,3
12,0.849708330281197,Lactobacillus_crispatus_1,40,3
13,0.8286133861041611,Lactobacillus_crispatus_2,40,3
14,0.658188340664298,Lactobacillus_iners_4,40,3
15,0.35783045477166314,UBA629_sp005465875_3,40,3
16,0.40054425950525147,Lactobacillus_iners_2,40,3
17,0.8724524352608115,Lactobacillus_crispatus_6,40,3
18,0.48004398926117625,Gardnerella_vaginalis_2,40,3
19,0.5649737465309745,Lactobacillus_iners_3,40,3
20,0.8175721451739782,Lactobacillus_crispatus_4,40,3
21,0.8615226336749823,Lactobacillus_crispatus_8,40,3
22,0.645134297554548,Lactobacillus_iners_7,40,3
1,0.6475783816721387,Lactobacillus_crispatus_7,40,4
2,0.43991092035670953,Lactobacillus_paragasseri_1,40,4
3,0.2714730793887154,Gardnerella_swidsinkii_1,40,4
4,0.5900384501246967,Lactobacillus_iners_1,40,4
5,0.19349469771844052,MultiGenera,40,4
6,0.2592299549971524,MultiGenera,40,4
7,0.7489961844224029,Lactobacillus_iners_2,40,4
8,0.4062212307742875,UBA629_sp005465875_1,40,4
9,0.8643502635506987,Lactobacillus_crispatus_3,40,4
10,0.6863692622376137,Lactobacillus_iners_6,40,4
11,0.849708330281197,Lactobacillus_crispatus_1,40,4
12,0.8286133861041611,Lactobacillus_crispatus_2,40,4
13,0.658188340664298,Lactobacillus_iners_4,40,4
14,0.22599648561799837,Gardnerella_vaginalis_1,40,4
15,0.35783045477166314,UBA629_sp005465875_3,40,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,40,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,40,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,40,4
19,0.40054425950525147,Lactobacillus_iners_2,40,4
20,0.8724524352608115,Lactobacillus_crispatus_6,40,4
21,0.48004398926117625,Gardnerella_vaginalis_2,40,4
22,0.5649737465309745,Lactobacillus_iners_3,40,4
23,0.8175721451739782,Lactobacillus_crispatus_4,40,4
24,0.8615226336749823,Lactobacillus_crispatus_8,40,4
25,0.20266249146150228,MultiGenera,40,4
26,0.645134297554548,Lactobacillus_iners_7,40,4
1,0.24166353439803187,MultiGenera,41,0
2,0.5610224155493722,Lactobacillus_iners_7,41,0
3,0.298385368933536,Gardnerella_swidsinkii_1,41,0
4,0.6353300484868615,Lactobacillus_iners_2,41,0
5,0.5900384501246967,Lactobacillus_iners_1,41,0
6,0.4062212307742875,UBA629_sp005465875_1,41,0
7,0.8643502635506987,Lactobacillus_crispatus_3,41,0
8,0.6863692622376137,Lactobacillus_iners_6,41,0
9,0.849708330281197,Lactobacillus_crispatus_1,41,0
10,0.8286133861041611,Lactobacillus_crispatus_2,41,0
11,0.658188340664298,Lactobacillus_iners_4,41,0
12,0.8724524352608115,Lactobacillus_crispatus_6,41,0
13,0.8175721451739782,Lactobacillus_crispatus_4,41,0
14,0.8615226336749823,Lactobacillus_crispatus_8,41,0
1,0.24166353439803187,MultiGenera,41,1
2,0.5348066784020994,Lactobacillus_crispatus_5,41,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,41,1
4,0.6353300484868615,Lactobacillus_iners_2,41,1
5,0.5900384501246967,Lactobacillus_iners_1,41,1
6,0.4062212307742875,UBA629_sp005465875_1,41,1
7,0.8643502635506987,Lactobacillus_crispatus_3,41,1
8,0.6863692622376137,Lactobacillus_iners_6,41,1
9,0.849708330281197,Lactobacillus_crispatus_1,41,1
10,0.8286133861041611,Lactobacillus_crispatus_2,41,1
11,0.658188340664298,Lactobacillus_iners_4,41,1
12,0.7087838431067279,Lactobacillus_iners_7,41,1
13,0.8724524352608115,Lactobacillus_crispatus_6,41,1
14,0.48004398926117625,Gardnerella_vaginalis_2,41,1
15,0.8175721451739782,Lactobacillus_crispatus_4,41,1
16,0.8615226336749823,Lactobacillus_crispatus_8,41,1
1,0.22552334070809407,MultiGenera,41,2
2,0.5348066784020994,Lactobacillus_crispatus_5,41,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,41,2
4,0.6353300484868615,Lactobacillus_iners_2,41,2
5,0.5900384501246967,Lactobacillus_iners_1,41,2
6,0.4062212307742875,UBA629_sp005465875_1,41,2
7,0.8643502635506987,Lactobacillus_crispatus_3,41,2
8,0.6863692622376137,Lactobacillus_iners_6,41,2
9,0.849708330281197,Lactobacillus_crispatus_1,41,2
10,0.8286133861041611,Lactobacillus_crispatus_2,41,2
11,0.658188340664298,Lactobacillus_iners_4,41,2
12,0.7087838431067279,Lactobacillus_iners_7,41,2
13,0.35783045477166314,UBA629_sp005465875_3,41,2
14,0.8724524352608115,Lactobacillus_crispatus_6,41,2
15,0.48004398926117625,Gardnerella_vaginalis_2,41,2
16,0.8175721451739782,Lactobacillus_crispatus_4,41,2
17,0.8615226336749823,Lactobacillus_crispatus_8,41,2
1,0.6475783816721387,Lactobacillus_crispatus_7,41,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,41,3
3,0.2131144225687814,MultiGenera,41,3
4,0.2450937885005683,MultiGenera,41,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,41,3
6,0.2169865017975182,MultiGenera,41,3
7,0.5900384501246967,Lactobacillus_iners_1,41,3
8,0.7489961844224029,Lactobacillus_iners_2,41,3
9,0.4062212307742875,UBA629_sp005465875_1,41,3
10,0.8643502635506987,Lactobacillus_crispatus_3,41,3
11,0.6863692622376137,Lactobacillus_iners_6,41,3
12,0.849708330281197,Lactobacillus_crispatus_1,41,3
13,0.8286133861041611,Lactobacillus_crispatus_2,41,3
14,0.658188340664298,Lactobacillus_iners_4,41,3
15,0.35783045477166314,UBA629_sp005465875_3,41,3
16,0.40054425950525147,Lactobacillus_iners_2,41,3
17,0.8724524352608115,Lactobacillus_crispatus_6,41,3
18,0.48004398926117625,Gardnerella_vaginalis_2,41,3
19,0.5649737465309745,Lactobacillus_iners_3,41,3
20,0.8175721451739782,Lactobacillus_crispatus_4,41,3
21,0.8615226336749823,Lactobacillus_crispatus_8,41,3
22,0.645134297554548,Lactobacillus_iners_7,41,3
1,0.6475783816721387,Lactobacillus_crispatus_7,41,4
2,0.43991092035670953,Lactobacillus_paragasseri_1,41,4
3,0.2714730793887154,Gardnerella_swidsinkii_1,41,4
4,0.5900384501246967,Lactobacillus_iners_1,41,4
5,0.19349469771844052,MultiGenera,41,4
6,0.2592299549971524,MultiGenera,41,4
7,0.7489961844224029,Lactobacillus_iners_2,41,4
8,0.4062212307742875,UBA629_sp005465875_1,41,4
9,0.8643502635506987,Lactobacillus_crispatus_3,41,4
10,0.6863692622376137,Lactobacillus_iners_6,41,4
11,0.849708330281197,Lactobacillus_crispatus_1,41,4
12,0.8286133861041611,Lactobacillus_crispatus_2,41,4
13,0.658188340664298,Lactobacillus_iners_4,41,4
14,0.22599648561799837,Gardnerella_vaginalis_1,41,4
15,0.35783045477166314,UBA629_sp005465875_3,41,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,41,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,41,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,41,4
19,0.40054425950525147,Lactobacillus_iners_2,41,4
20,0.8724524352608115,Lactobacillus_crispatus_6,41,4
21,0.48004398926117625,Gardnerella_vaginalis_2,41,4
22,0.5649737465309745,Lactobacillus_iners_3,41,4
23,0.8175721451739782,Lactobacillus_crispatus_4,41,4
24,0.8615226336749823,Lactobacillus_crispatus_8,41,4
25,0.20266249146150228,MultiGenera,41,4
26,0.645134297554548,Lactobacillus_iners_7,41,4
1,0.24166353439803187,MultiGenera,42,0
2,0.5610224155493722,Lactobacillus_iners_7,42,0
3,0.298385368933536,Gardnerella_swidsinkii_1,42,0
4,0.6353300484868615,Lactobacillus_iners_2,42,0
5,0.5900384501246967,Lactobacillus_iners_1,42,0
6,0.4062212307742875,UBA629_sp005465875_1,42,0
7,0.8643502635506987,Lactobacillus_crispatus_3,42,0
8,0.6863692622376137,Lactobacillus_iners_6,42,0
9,0.849708330281197,Lactobacillus_crispatus_1,42,0
10,0.8286133861041611,Lactobacillus_crispatus_2,42,0
11,0.658188340664298,Lactobacillus_iners_4,42,0
12,0.8724524352608115,Lactobacillus_crispatus_6,42,0
13,0.8175721451739782,Lactobacillus_crispatus_4,42,0
14,0.8615226336749823,Lactobacillus_crispatus_8,42,0
1,0.24166353439803187,MultiGenera,42,1
2,0.5348066784020994,Lactobacillus_crispatus_5,42,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,42,1
4,0.6353300484868615,Lactobacillus_iners_2,42,1
5,0.5900384501246967,Lactobacillus_iners_1,42,1
6,0.4062212307742875,UBA629_sp005465875_1,42,1
7,0.8643502635506987,Lactobacillus_crispatus_3,42,1
8,0.6863692622376137,Lactobacillus_iners_6,42,1
9,0.849708330281197,Lactobacillus_crispatus_1,42,1
10,0.8286133861041611,Lactobacillus_crispatus_2,42,1
11,0.658188340664298,Lactobacillus_iners_4,42,1
12,0.7087838431067279,Lactobacillus_iners_7,42,1
13,0.8724524352608115,Lactobacillus_crispatus_6,42,1
14,0.48004398926117625,Gardnerella_vaginalis_2,42,1
15,0.8175721451739782,Lactobacillus_crispatus_4,42,1
16,0.8615226336749823,Lactobacillus_crispatus_8,42,1
1,0.22552334070809407,MultiGenera,42,2
2,0.5348066784020994,Lactobacillus_crispatus_5,42,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,42,2
4,0.6353300484868615,Lactobacillus_iners_2,42,2
5,0.5900384501246967,Lactobacillus_iners_1,42,2
6,0.4062212307742875,UBA629_sp005465875_1,42,2
7,0.8643502635506987,Lactobacillus_crispatus_3,42,2
8,0.6863692622376137,Lactobacillus_iners_6,42,2
9,0.849708330281197,Lactobacillus_crispatus_1,42,2
10,0.8286133861041611,Lactobacillus_crispatus_2,42,2
11,0.658188340664298,Lactobacillus_iners_4,42,2
12,0.7087838431067279,Lactobacillus_iners_7,42,2
13,0.35783045477166314,UBA629_sp005465875_3,42,2
14,0.8724524352608115,Lactobacillus_crispatus_6,42,2
15,0.48004398926117625,Gardnerella_vaginalis_2,42,2
16,0.8175721451739782,Lactobacillus_crispatus_4,42,2
17,0.8615226336749823,Lactobacillus_crispatus_8,42,2
1,0.6475783816721387,Lactobacillus_crispatus_7,42,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,42,3
3,0.2131144225687814,MultiGenera,42,3
4,0.2450937885005683,MultiGenera,42,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,42,3
6,0.2169865017975182,MultiGenera,42,3
7,0.5900384501246967,Lactobacillus_iners_1,42,3
8,0.7489961844224029,Lactobacillus_iners_2,42,3
9,0.4062212307742875,UBA629_sp005465875_1,42,3
10,0.8643502635506987,Lactobacillus_crispatus_3,42,3
11,0.6863692622376137,Lactobacillus_iners_6,42,3
12,0.849708330281197,Lactobacillus_crispatus_1,42,3
13,0.8286133861041611,Lactobacillus_crispatus_2,42,3
14,0.658188340664298,Lactobacillus_iners_4,42,3
15,0.35783045477166314,UBA629_sp005465875_3,42,3
16,0.40054425950525147,Lactobacillus_iners_2,42,3
17,0.8724524352608115,Lactobacillus_crispatus_6,42,3
18,0.48004398926117625,Gardnerella_vaginalis_2,42,3
19,0.5649737465309745,Lactobacillus_iners_3,42,3
20,0.8175721451739782,Lactobacillus_crispatus_4,42,3
21,0.8615226336749823,Lactobacillus_crispatus_8,42,3
22,0.645134297554548,Lactobacillus_iners_7,42,3
1,0.6475783816721387,Lactobacillus_crispatus_7,42,4
2,0.43991092035670953,Lactobacillus_paragasseri_1,42,4
3,0.2714730793887154,Gardnerella_swidsinkii_1,42,4
4,0.5900384501246967,Lactobacillus_iners_1,42,4
5,0.19349469771844052,MultiGenera,42,4
6,0.2592299549971524,MultiGenera,42,4
7,0.7489961844224029,Lactobacillus_iners_2,42,4
8,0.4062212307742875,UBA629_sp005465875_1,42,4
9,0.8643502635506987,Lactobacillus_crispatus_3,42,4
10,0.6863692622376137,Lactobacillus_iners_6,42,4
11,0.849708330281197,Lactobacillus_crispatus_1,42,4
12,0.8286133861041611,Lactobacillus_crispatus_2,42,4
13,0.658188340664298,Lactobacillus_iners_4,42,4
14,0.22599648561799837,Gardnerella_vaginalis_1,42,4
15,0.35783045477166314,UBA629_sp005465875_3,42,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,42,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,42,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,42,4
19,0.40054425950525147,Lactobacillus_iners_2,42,4
20,0.8724524352608115,Lactobacillus_crispatus_6,42,4
21,0.48004398926117625,Gardnerella_vaginalis_2,42,4
22,0.5649737465309745,Lactobacillus_iners_3,42,4
23,0.8175721451739782,Lactobacillus_crispatus_4,42,4
24,0.8615226336749823,Lactobacillus_crispatus_8,42,4
25,0.20266249146150228,MultiGenera,42,4
26,0.645134297554548,Lactobacillus_iners_7,42,4
1,0.24166353439803187,MultiGenera,43,0
2,0.5610224155493722,Lactobacillus_iners_7,43,0
3,0.298385368933536,Gardnerella_swidsinkii_1,43,0
4,0.6353300484868615,Lactobacillus_iners_2,43,0
5,0.5900384501246967,Lactobacillus_iners_1,43,0
6,0.4062212307742875,UBA629_sp005465875_1,43,0
7,0.8643502635506987,Lactobacillus_crispatus_3,43,0
8,0.6863692622376137,Lactobacillus_iners_6,43,0
9,0.849708330281197,Lactobacillus_crispatus_1,43,0
10,0.8286133861041611,Lactobacillus_crispatus_2,43,0
11,0.658188340664298,Lactobacillus_iners_4,43,0
12,0.8724524352608115,Lactobacillus_crispatus_6,43,0
13,0.8175721451739782,Lactobacillus_crispatus_4,43,0
14,0.8615226336749823,Lactobacillus_crispatus_8,43,0
1,0.24166353439803187,MultiGenera,43,1
2,0.5610224155493722,Lactobacillus_iners_7,43,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,43,1
4,0.6353300484868615,Lactobacillus_iners_2,43,1
5,0.5900384501246967,Lactobacillus_iners_1,43,1
6,0.4062212307742875,UBA629_sp005465875_1,43,1
7,0.8643502635506987,Lactobacillus_crispatus_3,43,1
8,0.6863692622376137,Lactobacillus_iners_6,43,1
9,0.849708330281197,Lactobacillus_crispatus_1,43,1
10,0.8286133861041611,Lactobacillus_crispatus_2,43,1
11,0.658188340664298,Lactobacillus_iners_4,43,1
12,0.8724524352608115,Lactobacillus_crispatus_6,43,1
13,0.48004398926117625,Gardnerella_vaginalis_2,43,1
14,0.8175721451739782,Lactobacillus_crispatus_4,43,1
15,0.8615226336749823,Lactobacillus_crispatus_8,43,1
1,0.22552334070809407,MultiGenera,43,2
2,0.5610224155493722,Lactobacillus_iners_7,43,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,43,2
4,0.6353300484868615,Lactobacillus_iners_2,43,2
5,0.5900384501246967,Lactobacillus_iners_1,43,2
6,0.4062212307742875,UBA629_sp005465875_1,43,2
7,0.8643502635506987,Lactobacillus_crispatus_3,43,2
8,0.6863692622376137,Lactobacillus_iners_6,43,2
9,0.849708330281197,Lactobacillus_crispatus_1,43,2
10,0.8286133861041611,Lactobacillus_crispatus_2,43,2
11,0.658188340664298,Lactobacillus_iners_4,43,2
12,0.35783045477166314,UBA629_sp005465875_3,43,2
13,0.8724524352608115,Lactobacillus_crispatus_6,43,2
14,0.48004398926117625,Gardnerella_vaginalis_2,43,2
15,0.8175721451739782,Lactobacillus_crispatus_4,43,2
16,0.8615226336749823,Lactobacillus_crispatus_8,43,2
1,0.6471967774604702,Lactobacillus_iners_7,43,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,43,3
3,0.2131144225687814,MultiGenera,43,3
4,0.2450937885005683,MultiGenera,43,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,43,3
6,0.2169865017975182,MultiGenera,43,3
7,0.5900384501246967,Lactobacillus_iners_1,43,3
8,0.7489961844224029,Lactobacillus_iners_2,43,3
9,0.4062212307742875,UBA629_sp005465875_1,43,3
10,0.8643502635506987,Lactobacillus_crispatus_3,43,3
11,0.6863692622376137,Lactobacillus_iners_6,43,3
12,0.849708330281197,Lactobacillus_crispatus_1,43,3
13,0.8286133861041611,Lactobacillus_crispatus_2,43,3
14,0.658188340664298,Lactobacillus_iners_4,43,3
15,0.35783045477166314,UBA629_sp005465875_3,43,3
16,0.40054425950525147,Lactobacillus_iners_2,43,3
17,0.8724524352608115,Lactobacillus_crispatus_6,43,3
18,0.48004398926117625,Gardnerella_vaginalis_2,43,3
19,0.5649737465309745,Lactobacillus_iners_3,43,3
20,0.8175721451739782,Lactobacillus_crispatus_4,43,3
21,0.8615226336749823,Lactobacillus_crispatus_8,43,3
1,0.6471967774604702,Lactobacillus_iners_7,43,4
2,0.43991092035670953,Lactobacillus_paragasseri_1,43,4
3,0.2714730793887154,Gardnerella_swidsinkii_1,43,4
4,0.5900384501246967,Lactobacillus_iners_1,43,4
5,0.19349469771844052,MultiGenera,43,4
6,0.2592299549971524,MultiGenera,43,4
7,0.7489961844224029,Lactobacillus_iners_2,43,4
8,0.4062212307742875,UBA629_sp005465875_1,43,4
9,0.8643502635506987,Lactobacillus_crispatus_3,43,4
10,0.6863692622376137,Lactobacillus_iners_6,43,4
11,0.849708330281197,Lactobacillus_crispatus_1,43,4
12,0.8286133861041611,Lactobacillus_crispatus_2,43,4
13,0.658188340664298,Lactobacillus_iners_4,43,4
14,0.22599648561799837,Gardnerella_vaginalis_1,43,4
15,0.35783045477166314,UBA629_sp005465875_3,43,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,43,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,43,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,43,4
19,0.40054425950525147,Lactobacillus_iners_2,43,4
20,0.8724524352608115,Lactobacillus_crispatus_6,43,4
21,0.48004398926117625,Gardnerella_vaginalis_2,43,4
22,0.5649737465309745,Lactobacillus_iners_3,43,4
23,0.8175721451739782,Lactobacillus_crispatus_4,43,4
24,0.8615226336749823,Lactobacillus_crispatus_8,43,4
25,0.20266249146150228,MultiGenera,43,4
1,0.24166353439803187,MultiGenera,44,0
2,0.5610224155493722,Lactobacillus_iners_7,44,0
3,0.298385368933536,Gardnerella_swidsinkii_1,44,0
4,0.6353300484868615,Lactobacillus_iners_2,44,0
5,0.5900384501246967,Lactobacillus_iners_1,44,0
6,0.4062212307742875,UBA629_sp005465875_1,44,0
7,0.8643502635506987,Lactobacillus_crispatus_3,44,0
8,0.6863692622376137,Lactobacillus_iners_6,44,0
9,0.849708330281197,Lactobacillus_crispatus_1,44,0
10,0.8286133861041611,Lactobacillus_crispatus_2,44,0
11,0.658188340664298,Lactobacillus_iners_4,44,0
12,0.8724524352608115,Lactobacillus_crispatus_6,44,0
